,Location,Site,X,fid,Name,x,y,Day_2022_2022,Month_2022_2022,Year_2022_2022,Start_time_2022_2022,Tidal_height_start_2022_2022,Finish_time_2022_2022,Tidal_height_finish_2022_2022,No.kelp_2022_2022,less_than_10._2022_2022,greater_then_10._2022_2022,Width_less_2m_2022_2022,Width_greater_2m_2022_2022,kelp_2022,Day_2023,Month_2023,Year_2023,Start_time_2023,Tidal_height_start_2023,Finish_time_2023,Tidal_height_finish_2023,Tidal Station_2023,No kelp_2023,less_than_10%_2023,greater_then_10%_2023,Width_less_2m_2023,Width_greater_2m_2023,kelp_2023,kelp_dynamic
1081,Gwayasdums,347,946,347,350,-126.5712155,50.6939945,14,8,2022,1899-12-31 08:31:00,0.66,1899-12-31 08:44:00,0.54,0,0,1,0,1,1,29,8,2023,-2209049280,0.5,1899-12-31 07:20:00,0.52,Cedar Island,0,0,2,0,2,2,persistence
1082,Gwayasdums,348,947,348,351,-126.5712975,50.6935835,14,8,2022,1899-12-31 08:31:00,0.66,1899-12-31 08:44:00,0.54,0,0,1,0,1,1,29,8,2023,-2209049280,0.5,1899-12-31 07:20:00,0.52,Cedar Island,0,0,2,0,2,2,persistence
1083,Gwayasdums,349,948,349,352,-126.571791,50.693244,14,8,2022,1899-12-31 08:31:00,0.66,1899-12-31 08:44:00,0.54,0,0,1,0,1,1,29,8,2023,-2209049280,0.5,1899-12-31 07:20:00,0.52,Cedar Island,0,0,2,0,2,2,persistence
1084,Gwayasdums,35,634,35,37,-126.5522885,50.7338665,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,2,0,2,0,2,persistence
1085,Gwayasdums,350,949,350,353,-126.572071,50.6928465,14,8,2022,1899-12-31 08:31:00,0.66,1899-12-31 08:44:00,0.54,0,0,1,0,1,1,29,8,2023,-2209049280,0.5,1899-12-31 07:20:00,0.52,Cedar Island,0,0,2,0,2,2,persistence
1086,Gwayasdums,351,950,351,354,-126.572533,50.692581,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1087,Gwayasdums,352,951,352,355,-126.573375,50.692482,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1088,Gwayasdums,353,952,353,356,-126.574184,50.692346,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1089,Gwayasdums,354,953,354,357,-126.574955,50.692244,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1090,Gwayasdums,355,954,355,358,-126.5756865,50.692138,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1091,Gwayasdums,356,955,356,359,-126.576345,50.6919615,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1092,Gwayasdums,357,956,357,360,-126.5770535,50.691813,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1093,Gwayasdums,358,957,358,361,-126.577823,50.6917205,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1094,Gwayasdums,359,958,359,363,-126.579198,50.691654,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1095,Gwayasdums,36,635,36,38,-126.551562591505,50.7338981874708,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,0,2,0,2,2,persistence
1096,Gwayasdums,360,959,360,364,-126.579686,50.691314,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1097,Gwayasdums,361,960,361,365,-126.5802555,50.6910715,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1098,Gwayasdums,362,961,362,366,-126.5810195,50.690969,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,0,2,2,persistence
1099,Gwayasdums,363,962,363,367,-126.5817235,50.6907645,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1100,Gwayasdums,364,963,364,368,-126.582367,50.690543,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1101,Gwayasdums,365,964,365,369,-126.583057,50.690414,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1102,Gwayasdums,366,965,366,370,-126.5837425,50.6902775,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,2,0,2,persistence
1103,Gwayasdums,367,966,367,371,-126.5841615,50.689958,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1104,Gwayasdums,368,967,368,372,-126.5840285,50.6895515,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1105,Gwayasdums,369,968,369,373,-126.5835575,50.68919,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1106,Gwayasdums,37,636,37,39,-126.550899,50.7339335,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,2,0,2,0,2,persistence
1107,Gwayasdums,370,969,370,374,-126.5830965,50.6888495,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,0,2,2,persistence
1108,Gwayasdums,371,970,371,375,-126.582634,50.688519,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1109,Gwayasdums,372,971,372,376,-126.582101,50.688219,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1110,Gwayasdums,373,972,373,377,-126.5815725,50.687907,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,loss
1111,Gwayasdums,374,973,374,378,-126.581133,50.687531,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,2,0,2,gain
1112,Gwayasdums,375,974,375,379,-126.5807655,50.687126,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,gain
1113,Gwayasdums,376,975,376,380,-126.5803975,50.686713,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,0,2,2,persistence
1114,Gwayasdums,377,976,377,381,-126.579951,50.6863665,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1115,Gwayasdums,378,977,378,382,-126.5794915,50.686078,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1116,Gwayasdums,379,978,379,383,-126.5790435,50.685794,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1117,Gwayasdums,38,637,38,40,-126.55019,50.7338315,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,0,2,0,2,2,persistence
1118,Gwayasdums,380,979,380,384,-126.5785905,50.685501,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1119,Gwayasdums,381,980,381,385,-126.578097,50.685239,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,0,2,0,2,2,persistence
1120,Gwayasdums,382,981,382,386,-126.5775055,50.6850675,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,0,2,2,gain
1121,Gwayasdums,383,982,383,387,-126.576847,50.6849245,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,2,0,2,gain
1122,Gwayasdums,384,983,384,388,-126.576177,50.6848125,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1123,Gwayasdums,385,984,385,389,-126.575623,50.684599,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1124,Gwayasdums,386,985,386,390,-126.575049,50.684368,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,0,1,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,loss
1125,Gwayasdums,387,986,387,391,-126.5743265,50.6842665,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,1,0,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,loss
1126,Gwayasdums,388,987,388,392,-126.5738415,50.684025,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1127,Gwayasdums,389,988,389,393,-126.573596,50.683647,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1128,Gwayasdums,39,638,39,41,-126.5494695,50.733925,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,0,2,0,2,2,persistence
1129,Gwayasdums,390,989,390,394,-126.5737465,50.6833435,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,0,2,0,2,0,2,gain
1130,Gwayasdums,391,990,391,395,-126.5743045,50.683094,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1131,Gwayasdums,392,991,392,396,-126.5748865,50.6828355,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1132,Gwayasdums,393,992,393,399,-126.5749947,50.6818616,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1133,Gwayasdums,394,993,394,400,-126.57553255,50.68162865,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1134,Gwayasdums,395,994,395,401,-126.57617955,50.6814301,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1135,Gwayasdums,396,995,396,402,-126.57678705,50.6811881,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1136,Gwayasdums,397,996,397,403,-126.577447559888,50.6810631402678,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,1,0,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,loss
1137,Gwayasdums,398,997,398,404,-126.57774865,50.6806878,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,0,1,0,0,1,1,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,loss
1138,Gwayasdums,399,998,399,405,-126.577703,50.68024425,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1139,Gwayasdums,4,603,4,4,-126.5670935,50.7361035,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,0,0,2,0,2,2,persistence
1140,Gwayasdums,40,639,40,42,-126.548812,50.734137,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,2,2,0,0,2,0,loss
1141,Gwayasdums,400,999,400,406,-126.57784785,50.6799127,14,8,2022,1899-12-31 08:44:00,0.54,1899-12-31 08:56:00,0.45,1,0,0,0,0,0,29,8,2023,-2209048800,0.52,1899-12-31 07:32:00,0.58,Cedar Island,2,0,0,0,0,0,absence
1142,Gwayasdums,401,1000,401,407,-126.57830655,50.6798226,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
1143,Gwayasdums,402,1001,402,408,-126.5788487,50.6799642,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,2,0,0,2,2,persistence
1144,Gwayasdums,403,1002,403,409,-126.5792954,50.68021375,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1145,Gwayasdums,404,1003,404,410,-126.579592,50.680562,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1146,Gwayasdums,405,1004,405,411,-126.579728,50.681013,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1147,Gwayasdums,406,1005,406,412,-126.579839,50.681481,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1148,Gwayasdums,407,1006,407,413,-126.5802285,50.681813,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,1,0,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1149,Gwayasdums,408,1007,408,414,-126.58088,50.6818555,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,1,0,0,0,0,0,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,absence
1150,Gwayasdums,409,1008,409,415,-126.5815615,50.681738,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,1,0,0,0,0,0,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,absence
1151,Gwayasdums,41,640,41,43,-126.548194,50.73439,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,0,1,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,2,0,0,0,0,0,loss
1152,Gwayasdums,410,1009,410,416,-126.5822205,50.681795,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,1,0,0,0,0,0,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,absence
1153,Gwayasdums,411,1010,411,417,-126.582898,50.6819105,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,1,0,0,0,0,0,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,absence
1154,Gwayasdums,412,1011,412,418,-126.5835655,50.6817425,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1155,Gwayasdums,413,1012,413,419,-126.5842335,50.681707,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
1156,Gwayasdums,414,1013,414,420,-126.585006,50.681899,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
1157,Gwayasdums,415,1014,415,421,-126.5857755,50.682052,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
1158,Gwayasdums,416,1015,416,422,-126.586421,50.6822915,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1159,Gwayasdums,417,1016,417,423,-126.5870435,50.682574,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,2,0,0,2,2,persistence
1160,Gwayasdums,418,1017,418,424,-126.58775,50.6828285,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
1161,Gwayasdums,419,1018,419,425,-126.5884525,50.683016,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1162,Gwayasdums,42,641,42,44,-126.547557,50.7346385,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,0,1,1,0,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,2,0,0,0,0,0,loss
1163,Gwayasdums,420,1019,420,426,-126.5891035,50.683093,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1164,Gwayasdums,421,1020,421,427,-126.589776,50.6831425,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,2,0,2,0,2,persistence
1165,Gwayasdums,422,1021,422,428,-126.590487,50.683192,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1166,Gwayasdums,423,1022,423,429,-126.591208,50.6832405,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,2,0,2,0,2,persistence
1167,Gwayasdums,424,1023,424,430,-126.591935,50.6832645,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1168,Gwayasdums,425,1024,425,431,-126.5926685,50.683239,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1169,Gwayasdums,426,1025,426,432,-126.5933985,50.6831405,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1170,Gwayasdums,427,1026,427,433,-126.594024,50.682873,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1171,Gwayasdums,428,1027,428,434,-126.5944695,50.682499,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1172,Gwayasdums,429,1028,429,435,-126.594976,50.682307,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,1,0,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1173,Gwayasdums,43,642,43,45,-126.5469405,50.7348845,14,8,2022,1899-12-31 07:30:00,1.52,1899-12-31 07:42:00,1.32,0,1,0,1,0,1,29,8,2023,-2209053180,0.58,1899-12-31 06:20:00,0.51,Cedar Island,2,0,0,0,0,0,loss
1174,Gwayasdums,430,1029,430,436,-126.595525,50.68213,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1175,Gwayasdums,431,1030,431,437,-126.5955375,50.6818175,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1176,Gwayasdums,432,1031,432,438,-126.59539,50.681449,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,2,0,0,0,0,0,loss
1177,Gwayasdums,433,1032,433,439,-126.5956585,50.68104,14,8,2022,1899-12-31 08:56:00,0.45,1899-12-31 09:09:00,0.35,0,0,1,0,1,1,29,8,2023,-2209048080,0.58,1899-12-31 07:57:00,0.77,Cedar Island,0,0,2,0,2,2,persistence
